epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
14,0.8063560724258423,9.999999747378752e-06,0.5620501041412354,0.8516237139701843,0.40881064534187317
0,0.31111380457878113,0.0010000000474974513,2.314682722091675,0.43996989727020264,1.8154302835464478
1,0.38214343786239624,0.0010000000474974513,1.997188687324524,0.460481733083725,1.73159658908844
2,0.41601911187171936,0.0010000000474974513,1.8848670721054077,0.4960481822490692,1.6096155643463135
3,0.4367006719112396,0.0010000000474974513,1.811287522315979,0.5082800388336182,1.5728057622909546
4,0.45236361026763916,0.0010000000474974513,1.748678207397461,0.521452784538269,1.5127102136611938
0,0.4214829206466675,9.999999747378752e-06,1.8719089031219482,0.5267218947410583,1.5092328786849976
1,0.4530516564846039,9.999999747378752e-06,1.736242413520813,0.5334964394569397,1.4790669679641724
2,0.46984782814979553,9.999999747378752e-06,1.685084342956543,0.5425291657447815,1.4485143423080444
3,0.48085638880729675,9.999999747378752e-06,1.6296201944351196,0.5526909828186035,1.410406231880188
4,0.4963979423046112,9.999999747378752e-06,1.5911861658096313,0.5605946779251099,1.383104920387268
5,0.5076898336410522,9.999999747378752e-06,1.557513952255249,0.5709446668624878,1.3533928394317627
6,0.5138012170791626,9.999999747378752e-06,1.5204323530197144,0.5846819877624512,1.3288618326187134
7,0.5263882279396057,9.999999747378752e-06,1.491415023803711,0.5873165130615234,1.3057230710983276
8,0.5329447984695435,9.999999747378752e-06,1.4591423273086548,0.5935265421867371,1.2810760736465454
9,0.5392180681228638,9.999999747378752e-06,1.4395732879638672,0.5969138145446777,1.2571723461151123
0,0.2871299088001251,0.0010000000474974513,2.4337005615234375,0.41548314690589905,1.8929736614227295
1,0.36622491478919983,0.0010000000474974513,2.107281446456909,0.46421608328819275,1.7731906175613403
2,0.39577364921569824,0.0010000000474974513,1.9854249954223633,0.4809245467185974,1.6853642463684082
3,0.4185768961906433,0.0010000000474974513,1.910130500793457,0.4998607635498047,1.585034728050232
4,0.43475407361984253,0.0010000000474974513,1.8485169410705566,0.5076580047607422,1.5636749267578125
5,0.452901154756546,0.0010000000474974513,1.7879868745803833,0.5274296998977661,1.5068588256835938
6,0.45713943243026733,0.0010000000474974513,1.7666573524475098,0.5441381335258484,1.4523497819900513
7,0.46907833218574524,0.0010000000474974513,1.7206709384918213,0.5480367541313171,1.4269784688949585
8,0.4890759289264679,0.0010000000474974513,1.6675947904586792,0.5614035129547119,1.41373872756958
9,0.49349331855773926,0.0010000000474974513,1.6422505378723145,0.5483152270317078,1.3991262912750244
0,0.44848376512527466,1.9999999494757503e-05,1.8154982328414917,0.546644389629364,1.44677734375
1,0.49092644453048706,1.9999999494757503e-05,1.6483668088912964,0.5686438083648682,1.359683632850647
2,0.5180873870849609,1.9999999494757503e-05,1.5590120553970337,0.5948203802108765,1.299070954322815
3,0.5314589142799377,1.9999999494757503e-05,1.4994573593139648,0.6112503409385681,1.243357539176941
4,0.5471585392951965,1.9999999494757503e-05,1.440584421157837,0.6184906959533691,1.2141263484954834
5,0.5632760524749756,1.9999999494757503e-05,1.4031693935394287,0.6321358680725098,1.1662179231643677
6,0.5764088034629822,1.9999999494757503e-05,1.357470989227295,0.6441102623939514,1.1361699104309082
7,0.5850644707679749,1.9999999494757503e-05,1.325244426727295,0.6494013071060181,1.1050763130187988
8,0.5955706834793091,1.9999999494757503e-05,1.2769898176193237,0.6599832773208618,1.0768085718154907
9,0.6108524203300476,1.9999999494757503e-05,1.2381954193115234,0.6669451594352722,1.0525904893875122
10,0.6248806118965149,1.9999999494757503e-05,1.1993141174316406,0.6766917109489441,1.031991720199585
11,0.6345511078834534,1.9999999494757503e-05,1.1718473434448242,0.6794764399528503,1.0098694562911987
12,0.6441022157669067,1.9999999494757503e-05,1.1356513500213623,0.6925647258758545,0.9906649589538574
13,0.6480420231819153,1.9999999494757503e-05,1.1171953678131104,0.6967418789863586,0.967944860458374
14,0.657891571521759,1.9999999494757503e-05,1.0816650390625,0.700918972492218,0.9461264610290527
15,0.6599212288856506,1.9999999494757503e-05,1.0665005445480347,0.7048175930976868,0.9381085634231567
16,0.673889696598053,1.9999999494757503e-05,1.0339183807373047,0.7081592679023743,0.9207631945610046
17,0.6796800494194031,1.9999999494757503e-05,1.011356234550476,0.7151211500167847,0.8971341252326965
18,0.6871418356895447,1.9999999494757503e-05,0.9878257513046265,0.7220829725265503,0.8803424835205078
19,0.6968123316764832,1.9999999494757503e-05,0.9506970047950745,0.7287663817405701,0.8615365028381348
20,0.7030205130577087,1.9999999494757503e-05,0.9360541701316833,0.7337788939476013,0.8441789150238037
21,0.7083930373191833,1.9999999494757503e-05,0.9206217527389526,0.7371205687522888,0.829378604888916
22,0.7169890403747559,1.9999999494757503e-05,0.9031814336776733,0.7432470321655273,0.8185080885887146
23,0.7199140191078186,1.9999999494757503e-05,0.8790374994277954,0.7529935836791992,0.8060498237609863
24,0.7322110533714294,1.9999999494757503e-05,0.8543890714645386,0.7521581649780273,0.7958855032920837
0,0.2518380284309387,0.0010000000474974513,2.5559988021850586,0.3773903250694275,1.9782181978225708
1,0.3177654445171356,0.0010000000474974513,2.255476474761963,0.39904385805130005,1.8953496217727661
2,0.3466915786266327,0.0010000000474974513,2.1543118953704834,0.4282902181148529,1.81304132938385
3,0.36350488662719727,0.0010000000474974513,2.0974247455596924,0.43363329768180847,1.764765977859497
4,0.37495478987693787,0.0010000000474974513,2.0562586784362793,0.4566929042339325,1.735072374343872
5,0.3839942216873169,0.0010000000474974513,2.0201358795166016,0.46709784865379333,1.692040205001831
6,0.39845725893974304,0.0010000000474974513,1.9693446159362793,0.47047245502471924,1.6575496196746826
0,0.634776771068573,1.2427620887756348,0.001,0.7864583134651184,0.6320717334747314
1,0.717589259147644,0.8857544660568237,0.001,0.8056250214576721,0.564767062664032
2,0.7394196391105652,0.8090384602546692,0.001,0.8220833539962769,0.5145213603973389
0,0.7474107146263123,0.7730673551559448,1e-05,0.8266666531562805,0.5039321780204773
1,0.7613839507102966,0.7196109890937805,1e-05,0.8352083563804626,0.4712096154689789
2,0.7706249952316284,0.6847919225692749,1e-05,0.8383333086967468,0.4613814651966095
3,0.778526782989502,0.6728569865226746,1e-05,0.8458333611488342,0.44841456413269043
4,0.7825446724891663,0.6479136943817139,1e-05,0.8456249833106995,0.43773162364959717
5,0.7869642972946167,0.6352231502532959,1e-05,0.8483333587646484,0.43181082606315613
6,0.7910714149475098,0.6200774908065796,1e-05,0.8520833253860474,0.41874444484710693
7,0.7966964244842529,0.6039949655532837,1e-05,0.8527083396911621,0.41076353192329407
8,0.8006696701049805,0.5930420160293579,1e-05,0.8577083349227905,0.4032043516635895
9,0.8016071319580078,0.5837375521659851,1e-05,0.8587499856948853,0.3993995785713196
10,0.8036606907844543,0.5708096623420715,1e-05,0.8575000166893005,0.39103618264198303
11,0.8073660731315613,0.5674225687980652,1e-05,0.8633333444595337,0.3831392228603363
12,0.8096428513526917,0.5564786791801453,1e-05,0.8629166483879089,0.3798157870769501
13,0.8174553513526917,0.5383516550064087,1e-05,0.8652083277702332,0.3715873062610626
14,0.8190178275108337,0.5259073972702026,1e-05,0.8656250238418579,0.3669741749763489
15,0.8187053799629211,0.5259872674942017,1e-05,0.8708333373069763,0.3584791421890259
16,0.8238393068313599,0.511361300945282,1e-05,0.8704166412353516,0.35287317633628845
17,0.8253124952316284,0.5100760459899902,1e-05,0.871874988079071,0.3514656722545624
18,0.8284821510314941,0.49700793623924255,1e-05,0.8731250166893005,0.3436644971370697
19,0.8330357074737549,0.4843640625476837,1e-05,0.8731250166893005,0.3496350049972534
20,0.8343750238418579,0.483498215675354,1e-05,0.8737499713897705,0.3384283185005188
21,0.8326785564422607,0.4810647666454315,1e-05,0.8745833039283752,0.3337858021259308
22,0.8367410898208618,0.47247374057769775,1e-05,0.8789583444595337,0.33038538694381714
23,0.8383482098579407,0.4620369076728821,1e-05,0.8810416460037231,0.3250531256198883
24,0.8387053608894348,0.461114764213562,1e-05,0.8789583444595337,0.32590559124946594
25,0.841785728931427,0.45093095302581787,1e-05,0.8860416412353516,0.31588295102119446
26,0.8458035588264465,0.44062402844429016,1e-05,0.8852083086967468,0.31635966897010803
27,0.8466964364051819,0.43645626306533813,1e-05,0.8843749761581421,0.3117121458053589
28,0.8458482027053833,0.4357216954231262,1e-05,0.887499988079071,0.3078736364841461
29,0.8511607050895691,0.4309617877006531,1e-05,0.8852083086967468,0.3066582679748535
0,0.7305627465248108,0.9154366850852966,0.001,0.8506904244422913,0.4261755347251892
1,0.7793506383895874,0.6715352535247803,0.001,0.8541426658630371,0.42478829622268677
2,0.800000011920929,0.6000922918319702,0.001,0.8469505310058594,0.4596629738807678
3,0.8187013268470764,0.54338538646698,0.001,0.8619102239608765,0.4170108437538147
4,0.830173134803772,0.49784645438194275,0.001,0.8616225719451904,0.43325433135032654
0,0.8489177227020264,0.4316827356815338,1e-05,0.8653624653816223,0.407369464635849
1,0.8533333539962769,0.4114297926425934,1e-05,0.8679516911506653,0.4042973518371582
2,0.8546320199966431,0.4055534303188324,1e-05,0.8673762679100037,0.40506771206855774
3,0.8562770485877991,0.40111061930656433,1e-05,0.8699654936790466,0.3942469656467438
4,0.8636363744735718,0.38183313608169556,1e-05,0.8716915845870972,0.3868538737297058
5,0.8660173416137695,0.38012930750846863,1e-05,0.8728423714637756,0.3839632570743561
6,0.8657143115997314,0.3637300431728363,1e-05,0.8731300234794617,0.3815474212169647
7,0.8684848546981812,0.36694958806037903,1e-05,0.8679516911506653,0.39344802498817444
8,0.8706926703453064,0.356913685798645,1e-05,0.8739930987358093,0.37393224239349365
9,0.8743290305137634,0.35129332542419434,1e-05,0.8742808103561401,0.3761914074420929
10,0.8750649094581604,0.3505786955356598,1e-05,0.8731300234794617,0.3970172107219696
11,0.8749783635139465,0.34254875779151917,1e-05,0.874856173992157,0.38644716143608093
12,0.8777921795845032,0.3393147885799408,5e-06,0.8754315376281738,0.37335067987442017
13,0.8754112720489502,0.3361073136329651,5e-06,0.8742808103561401,0.3966643810272217
14,0.8783116936683655,0.33472391963005066,5e-06,0.8742808103561401,0.3944031000137329
15,0.8774891495704651,0.33713582158088684,5e-06,0.8768699765205383,0.3906850218772888
16,0.8779653906822205,0.3363834619522095,2.5e-06,0.8785960674285889,0.38733819127082825
17,0.8770995736122131,0.33978578448295593,2.5e-06,0.8728423714637756,0.3889312446117401
18,0.876493513584137,0.3345986306667328,2.5e-06,0.8739930987358093,0.3893512189388275
19,0.8813419938087463,0.33396413922309875,1.25e-06,0.8788837790489197,0.38752615451812744
20,0.8758008480072021,0.3380735218524933,1.25e-06,0.8768699765205383,0.38556936383247375
21,0.8797402381896973,0.331450879573822,1.25e-06,0.8762946128845215,0.3931905925273895
22,0.8803896307945251,0.33070552349090576,6.25e-07,0.8771576285362244,0.3856399953365326
23,0.8794372081756592,0.32972750067710876,6.25e-07,0.8771576285362244,0.37734752893447876
24,0.8810389637947083,0.3306361436843872,6.25e-07,0.8768699765205383,0.3910181224346161
0,0.7268303632736206,1.673471212387085,1e-05,0.7466133236885071,1.8051185607910156
1,0.7311160564422607,1.42674720287323,1e-05,0.7567734122276306,1.4169483184814453
2,0.7360267639160156,1.2201919555664062,1e-05,0.765701949596405,1.1338497400283813
3,0.7394196391105652,1.1146713495254517,1e-05,0.7743226885795593,0.9976411461830139
4,0.7408928275108337,1.0382519960403442,1e-05,0.7804803252220154,0.895169734954834
5,0.7483928799629211,0.9829249978065491,1e-05,0.7875615954399109,0.8062764406204224
6,0.7470982074737549,0.942210853099823,1e-05,0.7915640473365784,0.7919000387191772
7,0.7503571510314941,0.9147040843963623,1e-05,0.798337459564209,0.7396701574325562
8,0.7512946724891663,0.8926030397415161,1e-05,0.8038793206214905,0.6949530243873596
9,0.7555357217788696,0.8713235855102539,1e-05,0.809421181678772,0.6753584146499634
10,0.7544642686843872,0.8618932366371155,1e-05,0.8152709603309631,0.659237802028656
11,0.7594642639160156,0.841913640499115,1e-05,0.810960590839386,0.6715620756149292
12,0.7633482217788696,0.8207208514213562,1e-05,0.8149630427360535,0.6473298668861389
13,0.7631250023841858,0.8143167495727539,1e-05,0.815578818321228,0.647417426109314
14,0.7670535445213318,0.804900050163269,1e-05,0.818657636642456,0.6181060075759888
15,0.7682589292526245,0.7925991415977478,1e-05,0.8226600885391235,0.6120825409889221
16,0.7704910635948181,0.7722359895706177,1e-05,0.8146551847457886,0.6239122748374939
17,0.7687946557998657,0.7827207446098328,1e-05,0.8180418610572815,0.6261879801750183
18,0.7725892663002014,0.7720466256141663,1e-05,0.8211206793785095,0.6096490025520325
19,0.7744196653366089,0.7505329251289368,1e-05,0.823583722114563,0.5984222292900085
20,0.7768750190734863,0.7431930303573608,1e-05,0.8257389068603516,0.5926347374916077
21,0.7815625071525574,0.729529082775116,1e-05,0.8272783160209656,0.5782815217971802
22,0.7770089507102966,0.73349529504776,1e-05,0.8217364549636841,0.6080727577209473
23,0.7820535898208618,0.7323587536811829,1e-05,0.8254310488700867,0.5974940657615662
24,0.7836607098579407,0.7222293019294739,1e-05,0.826662540435791,0.5714383721351624
25,0.782410740852356,0.7103807926177979,1e-05,0.8300492763519287,0.5845930576324463
26,0.785937488079071,0.7122706174850464,1e-05,0.826662540435791,0.5941118597984314
27,0.7857142686843872,0.7007907032966614,1e-05,0.8275862336158752,0.5805110931396484
28,0.7900446653366089,0.6949639320373535,5e-06,0.8300492763519287,0.5752236843109131
29,0.7914732098579407,0.6885164380073547,5e-06,0.8275862336158752,0.572277307510376
